Sale_ID,Order_ID,SKU,Selling_Price,Discount_%,Sale_Date,Region,Order_Status,Final_Qty,Total_Revenue
SALE-1845,ORD-3677,SKU-25,351.67,0,10/31/2024,West,Delivered,26,9143.42
SALE-1846,ORD-3680,SKU-776,440.41,5,10/9/2024,South,Delivered,57,23848.2015
SALE-1847,ORD-3684,SKU-758,428.73,5,3/21/2024,North,Delivered,79,32176.1865
SALE-1851,ORD-3691,SKU-679,153.41,5,4/23/2024,West,Delivered,35,5100.8825
SALE-1852,ORD-3694,SKU-539,316.73,5,12/17/2024,East,Delivered,63,18956.2905
SALE-1854,ORD-3696,SKU-237,423.55,20,3/16/2024,North,Delivered,69,23379.96
SALE-1855,ORD-3697,SKU-433,752.52,0,8/7/2024,West,Delivered,39,29348.28
SALE-1857,ORD-3700,SKU-40,34.78,15,6/1/2024,East,Delivered,81,2394.603
SALE-1860,ORD-3705,SKU-598,65.57,5,7/16/2024,North,Delivered,56,3488.324
SALE-1861,ORD-3706,SKU-999,155.93,20,10/7/2024,South,Delivered,24,2993.856
SALE-1862,ORD-3708,SKU-991,167.19,10,7/28/2024,North,Delivered,41,6169.311
SALE-1865,ORD-3718,SKU-638,728.14,0,3/25/2024,North,Delivered,13,9465.82
SALE-1877,ORD-3746,SKU-665,447.15,10,3/28/2024,South,Delivered,61,24548.535
SALE-1878,ORD-3747,SKU-267,342.57,15,6/14/2024,North,Delivered,31,9026.7195
SALE-1879,ORD-3752,SKU-190,580.94,20,10/30/2024,North,Delivered,13,6041.776
SALE-1882,ORD-3756,SKU-52,163.4,20,8/18/2024,North,Delivered,53,6928.16
SALE-1883,ORD-3757,SKU-573,454.1,10,3/18/2024,West,Delivered,70,28608.3
SALE-1885,ORD-3761,SKU-241,671.44,0,9/22/2024,North,Delivered,42,28200.48
SALE-1886,ORD-3762,SKU-231,527.99,0,3/2/2024,North,Delivered,72,38015.28
SALE-1890,ORD-3766,SKU-675,820.2,15,2/3/2024,North,Delivered,39,27189.63
SALE-1891,ORD-3767,SKU-267,342.57,5,8/8/2024,East,Delivered,16,5207.064
SALE-1892,ORD-3770,SKU-603,648.52,10,2/15/2024,East,Delivered,33,19261.044
SALE-1896,ORD-3776,SKU-742,696.23,5,3/16/2024,West,Delivered,96,63496.176
SALE-1897,ORD-3780,SKU-18,736.44,0,3/19/2024,North,Delivered,42,30930.48
SALE-1899,ORD-3783,SKU-791,387.04,5,5/14/2024,South,Delivered,34,12501.392
SALE-1900,ORD-3787,SKU-501,600.44,10,11/29/2024,East,Delivered,68,36746.928
SALE-1903,ORD-3791,SKU-792,798.37,10,1/20/2024,East,Delivered,40,28741.32
SALE-1905,ORD-3793,SKU-149,411.51,5,1/23/2024,West,Delivered,18,7036.821
SALE-1906,ORD-3794,SKU-722,99.78,15,7/1/2024,South,Delivered,54,4579.902
SALE-1908,ORD-3796,SKU-792,798.37,5,6/5/2024,West,Delivered,19,14410.5785
SALE-1910,ORD-3798,SKU-132,274.05,10,12/26/2024,North,Delivered,50,12332.25
SALE-1911,ORD-3799,SKU-131,181.47,15,11/18/2024,North,Delivered,42,6478.479
SALE-1912,ORD-3800,SKU-495,557.32,15,12/3/2024,South,Delivered,36,17053.992
SALE-1913,ORD-3801,SKU-295,330.66,20,10/16/2024,South,Delivered,60,15871.68
SALE-1914,ORD-3802,SKU-827,182.63,15,10/12/2024,East,Delivered,85,13195.0175
SALE-1915,ORD-3803,SKU-971,136.19,10,10/27/2024,South,Delivered,83,10173.393
SALE-1916,ORD-3804,SKU-915,823.25,20,5/15/2024,East,Delivered,46,30295.6
SALE-1918,ORD-3809,SKU-178,511.34,0,10/12/2024,South,Delivered,94,48065.96
SALE-1919,ORD-3811,SKU-598,65.57,20,6/7/2024,East,Delivered,62,3252.272
SALE-1920,ORD-3812,SKU-489,178.61,5,6/10/2024,West,Delivered,8,1357.436
SALE-1922,ORD-3816,SKU-339,82.24,20,10/21/2024,West,Delivered,63,4144.896
SALE-1924,ORD-3819,SKU-281,668.37,0,10/15/2024,West,Delivered,57,38097.09
SALE-1926,ORD-3823,SKU-905,49.42,20,12/24/2024,South,Delivered,17,672.112
SALE-1927,ORD-3826,SKU-378,539.2,20,6/14/2024,East,Delivered,11,4744.96
SALE-1928,ORD-3829,SKU-172,474.29,10,9/20/2024,East,Delivered,77,32868.297
SALE-1929,ORD-3830,SKU-28,357.71,0,8/14/2024,West,Delivered,18,6438.78
SALE-1930,ORD-3831,SKU-997,429.63,5,6/15/2024,West,Delivered,86,35100.771
SALE-1931,ORD-3832,SKU-399,89.55,5,11/10/2024,East,Delivered,80,6805.8
SALE-1932,ORD-3833,SKU-393,662.58,10,2/2/2024,North,Delivered,38,22660.236
SALE-1933,ORD-3834,SKU-526,597.05,0,4/8/2024,North,Delivered,49,29255.45
SALE-1936,ORD-3840,SKU-753,717.88,15,1/1/2024,West,Delivered,19,11593.762
SALE-1937,ORD-3841,SKU-473,522.24,0,7/23/2024,East,Delivered,62,32378.88
SALE-1938,ORD-3843,SKU-366,327.81,5,8/22/2024,West,Delivered,55,17128.0725
SALE-1939,ORD-3845,SKU-374,640.37,10,1/5/2024,East,Delivered,26,14984.658
SALE-1941,ORD-3848,SKU-824,340.79,15,3/14/2024,South,Delivered,70,20277.005
SALE-1942,ORD-3849,SKU-948,350.3,5,7/7/2024,West,Delivered,72,23960.52
SALE-1946,ORD-3854,SKU-269,424.64,0,4/29/2024,West,Delivered,20,8492.8
SALE-1947,ORD-3858,SKU-845,558.22,5,4/17/2024,South,Delivered,16,8484.944
SALE-1949,ORD-3863,SKU-509,265.42,5,12/1/2024,East,Delivered,29,7312.321
SALE-1950,ORD-3865,SKU-166,91.98,0,11/22/2024,East,Delivered,19,1747.62
SALE-1951,ORD-3866,SKU-155,379.59,10,10/3/2024,North,Delivered,61,20839.491
SALE-1954,ORD-3872,SKU-830,46.3,10,4/23/2024,West,Delivered,59,2458.53
SALE-1955,ORD-3873,SKU-644,429.75,5,7/24/2024,West,Delivered,25,10206.5625
SALE-1956,ORD-3874,SKU-614,393.05,15,4/29/2024,East,Delivered,30,10022.775
SALE-1959,ORD-3881,SKU-309,603.35,15,5/6/2024,West,Delivered,35,17949.6625
SALE-1962,ORD-3885,SKU-508,347.3,20,7/18/2024,South,Delivered,56,15559.04
SALE-1965,ORD-3890,SKU-741,345.62,15,1/20/2024,East,Delivered,93,27321.261
SALE-1971,ORD-3896,SKU-157,380.78,5,6/17/2024,North,Delivered,95,34365.395
SALE-1972,ORD-3897,SKU-106,555.06,15,12/21/2024,South,Delivered,39,18400.239
SALE-1973,ORD-3900,SKU-787,63.11,15,8/4/2024,North,Delivered,91,4881.5585
SALE-1974,ORD-3901,SKU-625,209.63,15,12/18/2024,North,Delivered,67,11938.4285
SALE-1975,ORD-3902,SKU-259,137.37,5,11/17/2024,East,Delivered,93,12136.6395
SALE-1977,ORD-3904,SKU-805,158.4,5,6/27/2024,East,Delivered,55,8276.4
SALE-1978,ORD-3909,SKU-319,318.41,0,3/20/2024,North,Delivered,35,11144.35
SALE-1980,ORD-3912,SKU-119,760.21,10,9/8/2024,East,Delivered,26,17788.914
SALE-1981,ORD-3913,SKU-823,53.26,10,9/16/2024,South,Delivered,29,1390.086
SALE-1985,ORD-3918,SKU-709,151.58,0,5/2/2024,West,Delivered,5,757.9
SALE-1990,ORD-3933,SKU-636,377.54,10,12/23/2024,South,Delivered,81,27522.666
SALE-1991,ORD-3934,SKU-147,112.45,15,9/3/2024,North,Delivered,6,573.495
SALE-1993,ORD-3938,SKU-294,326.11,10,10/30/2024,West,Delivered,6,1760.994
SALE-1999,ORD-3954,SKU-608,595.98,10,6/1/2024,West,Delivered,74,39692.268
SALE-2000,ORD-3955,SKU-284,424.71,20,3/7/2024,North,Delivered,19,6455.592
SALE-2001,ORD-3956,SKU-146,153.36,15,7/20/2024,East,Delivered,46,5996.376
SALE-2002,ORD-3957,SKU-939,410.28,15,3/18/2024,North,Delivered,95,33130.11
SALE-2005,ORD-3960,SKU-443,738.09,10,5/18/2024,South,Delivered,5,3321.405
SALE-2008,ORD-3966,SKU-758,428.73,10,10/10/2024,North,Delivered,87,33569.559
SALE-2009,ORD-3967,SKU-373,278.61,5,10/23/2024,West,Delivered,27,7146.3465
SALE-2011,ORD-3972,SKU-567,151.46,0,8/3/2024,South,Delivered,23,3483.58
SALE-2014,ORD-3981,SKU-652,143.95,20,7/12/2024,East,Delivered,54,6218.64
SALE-2016,ORD-3984,SKU-132,274.05,5,10/9/2024,West,Delivered,37,9632.8575
SALE-2020,ORD-3992,SKU-208,284.33,5,2/19/2024,North,Delivered,32,8643.632
SALE-2022,ORD-3996,SKU-274,203.57,10,8/1/2024,East,Delivered,20,3664.26
SALE-2023,ORD-3998,SKU-267,342.57,0,6/28/2024,West,Delivered,46,15758.22
SALE-2024,ORD-4001,SKU-912,79.48,20,8/16/2024,North,Delivered,38,2416.192
SALE-2026,ORD-4005,SKU-489,178.61,15,12/21/2024,North,Delivered,74,11234.569
SALE-2027,ORD-4007,SKU-300,96.95,10,1/16/2024,South,Delivered,40,3490.2
SALE-2030,ORD-4013,SKU-100,822.74,20,1/17/2024,North,Delivered,73,48048.016
SALE-2033,ORD-4018,SKU-579,478.04,0,3/10/2024,South,Delivered,56,26770.24
SALE-2034,ORD-4019,SKU-873,317.76,20,6/6/2024,West,Delivered,24,6100.992
SALE-2037,ORD-4022,SKU-786,373.88,0,8/3/2024,North,Delivered,74,27667.12
SALE-2038,ORD-4024,SKU-981,543.27,0,7/20/2024,South,Delivered,89,48351.03
SALE-2039,ORD-4025,SKU-565,253.96,10,10/9/2024,East,Delivered,33,7542.612
SALE-2040,ORD-4027,SKU-597,321.15,20,6/12/2024,South,Delivered,89,22865.88
SALE-2041,ORD-4028,SKU-592,19.55,20,11/20/2024,West,Delivered,87,1360.68
SALE-2043,ORD-4031,SKU-517,798.91,15,5/16/2024,South,Delivered,67,45497.9245
SALE-2045,ORD-4033,SKU-319,318.41,10,8/20/2024,West,Delivered,7,2005.983
SALE-2046,ORD-4035,SKU-861,781.9,15,6/23/2024,West,Delivered,76,50510.74
SALE-2051,ORD-4047,SKU-782,658.62,5,2/27/2024,North,Delivered,14,8759.646
SALE-2052,ORD-4049,SKU-769,559.22,20,11/30/2024,South,Delivered,55,24605.68
SALE-2057,ORD-4069,SKU-22,24.14,5,7/28/2024,North,Delivered,28,642.124
SALE-2058,ORD-4070,SKU-378,539.2,10,5/15/2024,North,Delivered,73,35425.44
SALE-2062,ORD-4084,SKU-800,779.29,5,6/9/2024,West,Delivered,88,65148.644
SALE-2065,ORD-4090,SKU-545,503.04,15,8/25/2024,South,Delivered,53,22661.952
SALE-2066,ORD-4091,SKU-359,410.74,5,9/1/2024,East,Delivered,58,22631.774
SALE-2067,ORD-4092,SKU-665,447.15,20,5/30/2024,South,Delivered,99,35414.28
SALE-2068,ORD-4093,SKU-26,697.69,15,12/28/2024,North,Delivered,4,2372.146
SALE-2070,ORD-4099,SKU-543,411.02,15,2/22/2024,North,Delivered,92,32141.764
SALE-2072,ORD-4105,SKU-834,25.58,10,9/8/2024,North,Delivered,27,621.594
SALE-2073,ORD-4109,SKU-183,492.12,15,8/27/2024,North,Delivered,99,41411.898
SALE-2074,ORD-4114,SKU-336,646.65,10,10/22/2024,South,Delivered,23,13385.655
SALE-2076,ORD-4116,SKU-2,240.12,15,10/15/2024,East,Delivered,50,10205.1
SALE-2077,ORD-4117,SKU-693,180.82,0,8/23/2024,North,Delivered,50,9041
SALE-2078,ORD-4123,SKU-771,526.6,0,7/7/2024,West,Delivered,56,29489.6
SALE-2081,ORD-4126,SKU-520,47.53,5,2/15/2024,North,Delivered,72,3251.052
SALE-2082,ORD-4127,SKU-841,100.16,15,7/3/2024,South,Delivered,93,7917.648
SALE-2083,ORD-4131,SKU-854,254.03,0,6/25/2024,East,Delivered,16,4064.48
SALE-2086,ORD-4135,SKU-925,705.29,20,7/21/2024,South,Delivered,30,16926.96
SALE-2087,ORD-4136,SKU-312,383.35,20,7/28/2024,West,Delivered,83,25454.44
SALE-2089,ORD-4149,SKU-465,622.93,20,5/23/2024,West,Delivered,39,19435.416
SALE-2092,ORD-4152,SKU-72,495.58,0,2/10/2024,North,Delivered,93,46088.94
SALE-2093,ORD-4154,SKU-428,719.52,20,11/9/2024,East,Delivered,36,20722.176
SALE-2095,ORD-4157,SKU-629,712.24,20,7/19/2024,West,Delivered,79,45013.568
SALE-2098,ORD-4162,SKU-176,685.68,15,3/15/2024,East,Delivered,56,32638.368
SALE-2099,ORD-4163,SKU-109,681.45,10,3/18/2024,West,Delivered,72,44157.96
SALE-2102,ORD-4170,SKU-461,130.43,0,8/15/2024,South,Delivered,79,10303.97
SALE-2104,ORD-4172,SKU-554,100.25,20,11/20/2024,East,Delivered,70,5614
SALE-2110,ORD-4178,SKU-751,617.97,20,4/15/2024,South,Delivered,31,15325.656
SALE-2111,ORD-4179,SKU-45,520.2,20,2/11/2024,East,Delivered,48,19975.68
SALE-2113,ORD-4185,SKU-295,330.66,0,3/9/2024,North,Delivered,33,10911.78
SALE-2114,ORD-4186,SKU-114,329.92,15,5/27/2024,South,Delivered,85,23836.72
SALE-2115,ORD-4189,SKU-605,494.91,5,6/6/2024,West,Delivered,67,31501.0215
SALE-2116,ORD-4191,SKU-255,316.37,5,7/17/2024,North,Delivered,48,14426.472
SALE-2120,ORD-4195,SKU-514,55.96,5,4/24/2024,West,Delivered,30,1594.86
SALE-2121,ORD-4196,SKU-199,294.04,0,11/28/2024,East,Delivered,96,28227.84
SALE-2125,ORD-4204,SKU-433,752.52,10,3/16/2024,North,Delivered,52,35217.936
SALE-2127,ORD-4206,SKU-297,513.27,0,4/1/2024,South,Delivered,87,44654.49
SALE-2128,ORD-4207,SKU-372,112.57,10,3/31/2024,West,Delivered,71,7193.223
SALE-2130,ORD-4211,SKU-147,112.45,20,10/7/2024,North,Delivered,28,2518.88
SALE-2131,ORD-4212,SKU-828,380.54,10,3/9/2024,North,Delivered,29,9932.094
SALE-2132,ORD-4218,SKU-352,469.85,10,8/9/2024,North,Delivered,2,845.73
SALE-2134,ORD-4222,SKU-1000,549.81,20,7/19/2024,South,Delivered,54,23751.792
SALE-2136,ORD-4228,SKU-951,311.21,10,12/5/2024,North,Delivered,1,280.089
SALE-2137,ORD-4229,SKU-880,631.42,0,5/4/2024,North,Delivered,32,20205.44
SALE-2139,ORD-4233,SKU-798,506.69,5,3/22/2024,South,Delivered,92,44284.706
SALE-2142,ORD-4240,SKU-770,131.24,0,4/13/2024,South,Delivered,26,3412.24
SALE-2143,ORD-4243,SKU-100,822.74,20,12/16/2024,West,Delivered,51,33567.792
SALE-2144,ORD-4245,SKU-164,217.69,15,8/31/2024,South,Delivered,92,17023.358
SALE-2145,ORD-4246,SKU-418,22.01,10,5/3/2024,West,Delivered,81,1604.529
SALE-2147,ORD-4250,SKU-288,883.49,15,10/26/2024,East,Delivered,79,59326.3535
SALE-2148,ORD-4252,SKU-863,537.29,15,9/19/2024,South,Delivered,58,26488.397
SALE-2149,ORD-4253,SKU-422,388.13,0,11/1/2024,East,Delivered,29,11255.77
SALE-2150,ORD-4254,SKU-150,373.5,15,7/15/2024,West,Delivered,58,18413.55
SALE-2151,ORD-4256,SKU-709,151.58,15,7/17/2024,East,Delivered,41,5282.563
SALE-2152,ORD-4257,SKU-654,355.84,15,1/3/2024,East,Delivered,42,12703.488
SALE-2153,ORD-4259,SKU-315,694.01,5,7/30/2024,South,Delivered,8,5274.476
SALE-2155,ORD-4262,SKU-466,74.78,15,12/30/2024,South,Delivered,37,2351.831
SALE-2156,ORD-4266,SKU-727,532.77,5,2/16/2024,North,Delivered,94,47576.361
SALE-2159,ORD-4270,SKU-986,590.99,15,4/15/2024,North,Delivered,89,44708.3935
SALE-2161,ORD-4276,SKU-805,158.4,5,10/16/2024,East,Delivered,71,10684.08
SALE-2162,ORD-4277,SKU-202,595.96,10,6/9/2024,East,Delivered,86,46127.304
SALE-2163,ORD-4281,SKU-25,351.67,10,4/16/2024,North,Delivered,7,2215.521
SALE-2164,ORD-4285,SKU-409,94.82,10,8/18/2024,South,Delivered,88,7509.744
SALE-2166,ORD-4289,SKU-555,115.88,5,9/9/2024,North,Delivered,70,7706.02
SALE-2168,ORD-4291,SKU-535,353.05,0,11/19/2024,West,Delivered,45,15887.25
SALE-2169,ORD-4294,SKU-605,494.91,15,10/9/2024,North,Delivered,71,29867.8185
SALE-2170,ORD-4295,SKU-34,356.56,5,4/22/2024,South,Delivered,80,27098.56
SALE-2171,ORD-4297,SKU-757,81.87,5,5/27/2024,North,Delivered,33,2566.6245
SALE-2172,ORD-4301,SKU-447,415.7,15,12/8/2024,East,Delivered,60,21200.7
SALE-2174,ORD-4306,SKU-425,257.94,10,1/5/2024,West,Delivered,31,7196.526
SALE-2175,ORD-4309,SKU-57,385.66,15,11/18/2024,South,Delivered,43,14095.873
SALE-2176,ORD-4310,SKU-383,56.83,0,12/10/2024,West,Delivered,9,511.47
SALE-2178,ORD-4312,SKU-246,49.72,20,4/3/2024,North,Delivered,40,1591.04
SALE-2179,ORD-4313,SKU-93,751.3,10,11/1/2024,West,Delivered,78,52741.26
SALE-2181,ORD-4318,SKU-821,602.62,0,7/31/2024,South,Delivered,33,19886.46
SALE-2182,ORD-4320,SKU-264,236.08,5,9/26/2024,North,Delivered,65,14577.94
SALE-2183,ORD-4321,SKU-45,520.2,10,3/6/2024,West,Delivered,13,6086.34
SALE-2185,ORD-4329,SKU-667,283.44,5,5/24/2024,West,Delivered,28,7539.504
SALE-2186,ORD-4331,SKU-520,47.53,5,3/15/2024,East,Delivered,11,496.6885
SALE-2187,ORD-4334,SKU-1,499.21,10,9/29/2024,North,Delivered,72,32348.808
SALE-2192,ORD-4341,SKU-458,635.2,20,8/9/2024,South,Delivered,25,12704
SALE-2193,ORD-4343,SKU-956,482.63,10,11/25/2024,West,Delivered,17,7384.239
SALE-2196,ORD-4350,SKU-614,393.05,0,8/15/2024,East,Delivered,36,14149.8
SALE-2197,ORD-4354,SKU-164,217.69,10,9/17/2024,South,Delivered,79,15477.759
SALE-2198,ORD-4356,SKU-453,637.49,15,10/29/2024,West,Delivered,45,24383.9925
SALE-2201,ORD-4363,SKU-1000,549.81,10,5/19/2024,North,Delivered,31,15339.699
SALE-2204,ORD-4369,SKU-103,592.29,10,7/3/2024,North,Delivered,65,34648.965
SALE-2206,ORD-4372,SKU-643,365.6,5,8/9/2024,North,Delivered,2,694.64
SALE-2210,ORD-4381,SKU-993,664.2,20,11/2/2024,East,Delivered,74,39320.64
SALE-2216,ORD-4402,SKU-135,184.6,5,4/30/2024,East,Delivered,92,16134.04
SALE-2217,ORD-4403,SKU-21,330.38,10,6/9/2024,West,Delivered,79,23490.018
SALE-2219,ORD-4405,SKU-984,310.16,0,7/8/2024,East,Delivered,31,9614.96
SALE-2221,ORD-4412,SKU-43,56.11,0,12/10/2024,South,Delivered,69,3871.59
SALE-2225,ORD-4418,SKU-512,545.9,15,3/10/2024,West,Delivered,54,25056.81
SALE-2226,ORD-4419,SKU-427,57.47,20,3/9/2024,West,Delivered,73,3356.248
SALE-2228,ORD-4422,SKU-138,436.39,15,6/18/2024,East,Delivered,4,1483.726
SALE-2229,ORD-4425,SKU-302,801.29,15,10/18/2024,South,Delivered,58,39503.597
SALE-2230,ORD-4427,SKU-573,454.1,15,2/15/2024,South,Delivered,70,27018.95
SALE-2232,ORD-4430,SKU-31,283.39,10,5/6/2024,North,Delivered,60,15303.06
SALE-2233,ORD-4434,SKU-976,85.91,5,11/28/2024,North,Delivered,90,7345.305
SALE-2234,ORD-4435,SKU-833,300.13,10,1/31/2024,South,Delivered,45,12155.265
SALE-2235,ORD-4436,SKU-807,234.34,15,12/4/2024,North,Delivered,12,2390.268
SALE-2236,ORD-4439,SKU-195,256.72,15,3/21/2024,North,Delivered,54,11783.448
SALE-2237,ORD-4443,SKU-234,200.33,5,2/9/2024,East,Delivered,83,15796.0205
SALE-2238,ORD-4444,SKU-399,89.55,0,12/2/2024,East,Delivered,86,7701.3
SALE-2239,ORD-4445,SKU-118,217.44,15,12/16/2024,North,Delivered,88,16264.512
SALE-2240,ORD-4447,SKU-162,672.81,0,9/28/2024,North,Delivered,13,8746.53
SALE-2241,ORD-4448,SKU-494,859.61,15,8/1/2024,West,Delivered,23,16805.3755
SALE-2244,ORD-4454,SKU-11,268.24,15,12/5/2024,West,Delivered,39,8892.156
SALE-2249,ORD-4466,SKU-309,603.35,20,11/27/2024,South,Delivered,15,7240.2
SALE-2250,ORD-4468,SKU-69,374.55,0,10/5/2024,West,Delivered,35,13109.25
SALE-2251,ORD-4469,SKU-533,725.88,10,2/26/2024,South,Delivered,42,27438.264
SALE-2255,ORD-4476,SKU-980,362.22,15,6/11/2024,East,Delivered,92,28325.604
SALE-2256,ORD-4478,SKU-146,153.36,10,11/4/2024,South,Delivered,64,8833.536
SALE-2258,ORD-4480,SKU-914,176.28,20,4/8/2024,South,Delivered,43,6064.032
SALE-2259,ORD-4481,SKU-655,548.35,0,12/24/2024,North,Delivered,20,10967
SALE-2266,ORD-4497,SKU-355,16.72,10,2/9/2024,North,Delivered,30,451.44
SALE-2267,ORD-4499,SKU-721,53.25,0,1/24/2024,East,Delivered,8,426
SALE-2268,ORD-4500,SKU-391,300.96,20,2/10/2024,North,Delivered,42,10112.256
SALE-2271,ORD-4507,SKU-96,103.64,0,5/17/2024,South,Delivered,53,5492.92
SALE-2273,ORD-4510,SKU-30,755.15,5,5/8/2024,East,Delivered,12,8608.71
SALE-2275,ORD-4514,SKU-712,572.53,10,7/24/2024,East,Delivered,53,27309.681
SALE-2276,ORD-4515,SKU-793,124.91,0,1/15/2024,East,Delivered,79,9867.89
SALE-2277,ORD-4518,SKU-648,708.26,10,7/3/2024,East,Delivered,67,42708.078
SALE-2281,ORD-4527,SKU-978,666.57,5,9/24/2024,West,Delivered,32,20263.728
SALE-2282,ORD-4530,SKU-743,600.45,20,3/25/2024,North,Delivered,82,39389.52
SALE-2284,ORD-4533,SKU-282,94.52,20,2/26/2024,East,Delivered,56,4234.496
SALE-2285,ORD-4534,SKU-49,630.65,15,7/20/2024,South,Delivered,16,8576.84
SALE-2286,ORD-4535,SKU-776,440.41,10,6/27/2024,West,Delivered,82,32502.258
SALE-2287,ORD-4537,SKU-915,823.25,20,12/15/2024,West,Delivered,59,38857.4
SALE-2289,ORD-4540,SKU-326,341.39,15,9/14/2024,South,Delivered,27,7834.9005
SALE-2290,ORD-4541,SKU-942,287.78,15,9/9/2024,West,Delivered,42,10273.746
SALE-2291,ORD-4543,SKU-154,57.52,10,9/20/2024,North,Delivered,74,3830.832
SALE-2292,ORD-4545,SKU-205,301.25,0,12/23/2024,North,Delivered,98,29522.5
SALE-2295,ORD-4550,SKU-727,532.77,0,12/2/2024,South,Delivered,50,26638.5
SALE-2297,ORD-4554,SKU-224,54.42,0,1/13/2024,North,Delivered,89,4843.38
SALE-2298,ORD-4555,SKU-408,290.34,15,8/2/2024,West,Delivered,68,16781.652
SALE-2299,ORD-4557,SKU-178,511.34,0,1/20/2024,West,Delivered,45,23010.3
SALE-2300,ORD-4558,SKU-638,728.14,10,7/9/2024,West,Delivered,72,47183.472
SALE-2301,ORD-4559,SKU-809,202.65,0,7/25/2024,North,Delivered,51,10335.15
SALE-2304,ORD-4563,SKU-735,741.84,20,6/9/2024,South,Delivered,51,30267.072
SALE-2305,ORD-4564,SKU-667,283.44,10,3/15/2024,East,Delivered,14,3571.344
SALE-2307,ORD-4568,SKU-208,284.33,5,7/25/2024,South,Delivered,26,7022.951
SALE-2309,ORD-4572,SKU-254,386.25,15,7/8/2024,South,Delivered,36,11819.25
SALE-2310,ORD-4584,SKU-859,491.27,0,8/8/2024,North,Delivered,33,16211.91
SALE-2312,ORD-4586,SKU-302,801.29,10,3/27/2024,North,Delivered,9,6490.449
SALE-2313,ORD-4587,SKU-381,694.64,5,7/29/2024,South,Delivered,70,46193.56
SALE-2315,ORD-4590,SKU-672,189.35,20,12/10/2024,South,Delivered,35,5301.8
SALE-2316,ORD-4592,SKU-907,402.93,10,6/27/2024,North,Delivered,57,20670.309
SALE-2318,ORD-4594,SKU-159,411.92,10,2/5/2024,North,Delivered,84,31141.152
SALE-2319,ORD-4595,SKU-82,420.36,10,7/20/2024,South,Delivered,19,7188.156
SALE-2320,ORD-4597,SKU-13,322.01,15,3/1/2024,South,Delivered,96,26276.016
SALE-2321,ORD-4598,SKU-638,728.14,20,12/12/2024,West,Delivered,54,31455.648
SALE-2325,ORD-4608,SKU-330,368.65,5,1/22/2024,West,Delivered,35,12257.6125
SALE-2326,ORD-4609,SKU-478,278.07,0,6/3/2024,West,Delivered,14,3892.98
SALE-2327,ORD-4615,SKU-251,377.03,5,4/13/2024,East,Delivered,87,31161.5295
SALE-2328,ORD-4617,SKU-135,184.6,5,8/11/2024,South,Delivered,96,16835.52
SALE-2329,ORD-4620,SKU-281,668.37,15,4/9/2024,South,Delivered,56,31814.412
SALE-2331,ORD-4624,SKU-300,96.95,0,3/18/2024,South,Delivered,99,9598.05
SALE-2338,ORD-4638,SKU-890,394.76,5,12/21/2024,North,Delivered,48,18001.056
SALE-2339,ORD-4639,SKU-904,310.32,0,11/13/2024,East,Delivered,71,22032.72
SALE-2342,ORD-4643,SKU-119,760.21,5,5/27/2024,South,Delivered,47,33943.3765
SALE-2343,ORD-4646,SKU-700,38.55,20,12/14/2024,South,Delivered,86,2652.24
SALE-2345,ORD-4651,SKU-321,56.14,5,12/4/2024,South,Delivered,78,4159.974
SALE-2348,ORD-4662,SKU-216,51.26,15,1/9/2024,North,Delivered,87,3790.677
SALE-2349,ORD-4666,SKU-655,548.35,10,8/25/2024,South,Delivered,99,48857.985
SALE-2350,ORD-4669,SKU-612,710.4,15,9/23/2024,North,Delivered,70,42268.8
SALE-2352,ORD-4672,SKU-281,668.37,20,5/1/2024,East,Delivered,7,3742.872
SALE-2353,ORD-4673,SKU-189,487.51,15,1/8/2024,North,Delivered,51,21133.5585
SALE-2355,ORD-4677,SKU-472,431.16,15,12/15/2024,East,Delivered,14,5130.804
SALE-2358,ORD-4686,SKU-759,376.39,15,10/16/2024,East,Delivered,73,23354.9995
SALE-2359,ORD-4687,SKU-78,234.56,0,11/3/2024,West,Delivered,21,4925.76
SALE-2361,ORD-4690,SKU-566,360.29,0,11/6/2024,South,Delivered,13,4683.77
SALE-2362,ORD-4691,SKU-501,600.44,0,10/14/2024,South,Delivered,95,57041.8
SALE-2363,ORD-4692,SKU-149,411.51,5,5/31/2024,North,Delivered,47,18373.9215
SALE-2364,ORD-4699,SKU-948,350.3,0,11/17/2024,East,Delivered,90,31527
SALE-2365,ORD-4701,SKU-526,597.05,15,5/7/2024,North,Delivered,58,29434.565
SALE-2366,ORD-4703,SKU-731,296.95,5,4/24/2024,South,Delivered,66,18618.765
SALE-2367,ORD-4704,SKU-767,740.96,20,5/12/2024,East,Delivered,66,39122.688
SALE-2370,ORD-4708,SKU-189,487.51,15,4/26/2024,South,Delivered,66,27349.311
SALE-2371,ORD-4710,SKU-574,190.26,0,6/12/2024,North,Delivered,61,11605.86
SALE-2373,ORD-4716,SKU-154,57.52,10,12/1/2024,North,Delivered,62,3209.616
SALE-2374,ORD-4719,SKU-958,389.03,20,8/22/2024,North,Delivered,63,19607.112
SALE-2379,ORD-4728,SKU-426,375.39,5,5/22/2024,North,Delivered,80,28529.64
SALE-2384,ORD-4737,SKU-923,288.26,15,3/9/2024,West,Delivered,13,3185.273
SALE-2385,ORD-4739,SKU-463,790.38,20,7/30/2024,South,Delivered,63,39835.152
SALE-2386,ORD-4741,SKU-596,457.22,5,11/19/2024,South,Delivered,81,35183.079
